NC C010  01 HNN:     0.0   0.0    0.0:  37.9440 -122.0099   51.0 2009-05-14 21:48 to 2037-12-31 23:59
NC C010  01 HNZ:     0.0 -90.0    0.0:  37.9440 -122.0099   51.0 2009-05-14 21:48 to 2037-12-31 23:59
NC C011  01 HNE:    90.0   0.0    0.0:  37.9064 -122.2924   30.0 2009-05-18 21:58 to 2037-12-31 23:59
NC C011  01 HNN:     0.0   0.0    0.0:  37.9064 -122.2924   30.0 2009-05-18 21:58 to 2037-12-31 23:59
NC C011  01 HNZ:     0.0 -90.0    0.0:  37.9064 -122.2924   30.0 2009-05-18 21:58 to 2037-12-31 23:59
NC C012  01 HNE:    90.0   0.0    0.0:  37.9264 -122.3125   36.0 2009-05-28 16:20 to 2037-12-31 23:59
NC C012  01 HNN:     0.0   0.0    0.0:  37.9264 -122.3125   36.0 2009-05-28 16:20 to 2037-12-31 23:59
NC C012  01 HNZ:     0.0 -90.0    0.0:  37.9264 -122.3125   36.0 2009-05-28 16:20 to 2037-12-31 23:59
NC C013  01 HNE:    90.0   0.0    0.0:  37.8238 -122.1886  403.0 2009-06-03 18:22 to 2037-12-31 23:59
NC C013  01 HNN:     0.0   0.0    0.0:  37.8238 -122.1886  403.0 2009-06-03 18:22 to 2037-12-31 23:59
NC C013  01 HNZ:     0.0 -90.0    0.0:  37.8238 -122.1886  403.0 2009-06-03 18:22 to 2037-12-31 23:59
NC C015  01 HNE:    90.0   0.0    0.0:  37.5594 -121.9937   23.0 2009-06-23 22:41 to 2037-12-31 23:59
NC C015  01 HNN:     0.0   0.0    0.0:  37.5594 -121.9937   23.0 2009-06-23 22:41 to 2037-12-31 23:59
NC C015  01 HNZ:     0.0 -90.0    0.0:  37.5594 -121.9937   23.0 2009-06-23 22:41 to 2037-12-31 23:59
NC C016  01 HNE:    90.0   0.0    0.0:  37.3964 -121.8670   33.0 2009-06-24 17:12 to 2037-12-31 23:59
NC C016  01 HNN:     0.0   0.0    0.0:  37.3964 -121.8670   33.0 2009-06-24 17:12 to 2037-12-31 23:59
NC C016  01 HNZ:     0.0 -90.0    0.0:  37.3964 -121.8670   33.0 2009-06-24 17:12 to 2037-12-31 23:59
NC C017  01 HNE:    90.0   0.0    0.0:  37.5065 -121.9262   34.0 2009-07-01 21:59 to 2037-12-31 23:59
NC C017  01 HNN:     0.0   0.0    0.0:  37.5065 -121.9262   34.0 2009-07-01 21:59 to 2037-12-31 23:59
NC C017  01 HNZ:     0.0 -90.0    0.0:  37.5065 -121.9262   34.0 2009-07-01 21:59 to 2037-12-31 23:59
